ID,Tipo,SKU,"GTIN, UPC, EAN o ISBN",Nombre,Publicado,"¿Está destacado?","Visibilidad en el catálogo","Descripción corta",Descripción,"Día en que empieza el precio rebajado","Día en que termina el precio rebajado","Estado del impuesto","Clase de impuesto",¿Existencias?,Inventario,"Cantidad de bajo inventario","¿Permitir reservas de productos agotados?","¿Vendido individualmente?","Peso (kg)","Longitud (cm)","Anchura (cm)","Altura (cm)","¿Permitir valoraciones de clientes?","Nota de compra","Precio rebajado","Precio normal",Categorías,Etiquetas,"Clase de envío",Imágenes,"Límite de descargas","Días de caducidad de la descarga",Superior,"Productos agrupados","Ventas dirigidas","Ventas cruzadas","URL externa","Texto del botón",Posición,Marcas,"Nombre del atributo 1","Valor(es) del atributo 1","Atributo visible 1","Atributo global 1","Nombre del atributo 2","Valor(es) del atributo 2","Atributo visible 2","Atributo global 2","Nombre del atributo 3","Valor(es) del atributo 3","Atributo visible 3","Atributo global 3","Nombre del atributo 4","Valor(es) del atributo 4","Atributo visible 4","Atributo global 4","Nombre del atributo 5","Valor(es) del atributo 5","Atributo visible 5","Atributo global 5","Nombre del atributo 6","Valor(es) del atributo 6","Atributo visible 6","Atributo global 6","Nombre del atributo 7","Valor(es) del atributo 7","Atributo visible 7","Atributo global 7","Nombre del atributo 8","Valor(es) del atributo 8","Atributo visible 8","Atributo global 8","Nombre del atributo 9","Valor(es) del atributo 9","Atributo visible 9","Atributo global 9","Nombre del atributo 10","Valor(es) del atributo 10","Atributo visible 10","Atributo global 10","Nombre del atributo 11","Valor(es) del atributo 11","Atributo visible 11","Atributo global 11","Nombre del atributo 12","Valor(es) del atributo 12","Atributo visible 12","Atributo global 12","Nombre del atributo 13","Valor(es) del atributo 13","Atributo visible 13","Atributo global 13","Nombre del atributo 14","Valor(es) del atributo 14","Atributo visible 14","Atributo global 14"
319,simple,,,"Departamento Monoambiente| Costanera 1900, Piso 2 | San Bernardo Del Tuyu",1,1,visible,,"<p style=""text-align: left;"">Departamento Monoambiente muy cómodo Frente al Mar.</p>
\nEL EDIFICIO POSEE PARRILLAS Y LAVADERO DE USO COMÚN.
\nCONSULTANOS SI TE INTERESA ESTA PROPIEDAD!!!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2021/08/18-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/23.jpg, https://administracionminini.com/wp-content/uploads/2021/08/21.jpg, https://administracionminini.com/wp-content/uploads/2021/08/19-2.jpg, https://administracionminini.com/wp-content/uploads/2021/08/16-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/13-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/12-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/15-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/11-2.jpg, https://administracionminini.com/wp-content/uploads/2021/08/10-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/7-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/4-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/6-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/1-1.jpg, https://administracionminini.com/wp-content/uploads/2021/08/2-1.jpg",,,,,,,,,0,,Propiedad,Departamento,1,1,Servicios,"Agua corriente, Electricidad, Internet, Vídeo cable",1,1,Localidades,"San Bernardo",1,1,"Cantidad de ambientes",3,1,1,"Estado de Propiedad","Muy bueno",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2644,simple,,,"Departamento | Costanera N° 3370 | San Bernardo",1,0,visible,,"Departamento 2 ambientes, ubicado sobre calle Costanera frente al mar a pocas cuadras del centro Comercial. El mismo cuenta con Cocina separada, amplio Comedor, dormitorio, baño, balcón al lateral con parrilla y lavadero.
\nPosee cochera Cubierta y se vende amoblado.
\nConsultanos si te interesa esta Propiedad.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2021/09/16.jpg, https://administracionminini.com/wp-content/uploads/2021/09/16.jpg, https://administracionminini.com/wp-content/uploads/2021/09/14.jpg, https://administracionminini.com/wp-content/uploads/2021/09/11-1.jpg, https://administracionminini.com/wp-content/uploads/2021/09/7.jpg, https://administracionminini.com/wp-content/uploads/2021/09/8-3.jpg, https://administracionminini.com/wp-content/uploads/2021/09/6.jpg, https://administracionminini.com/wp-content/uploads/2021/09/b48bb12d-6c96-4ab7-9b8c-2c26a873595f-1.jpg, https://administracionminini.com/wp-content/uploads/2021/09/700.jpg, https://administracionminini.com/wp-content/uploads/2021/09/400-1.jpg, https://administracionminini.com/wp-content/uploads/2021/09/10.jpg, https://administracionminini.com/wp-content/uploads/2021/09/9.jpg, https://administracionminini.com/wp-content/uploads/2021/09/ace239e0-5e8b-4b6e-b3b0-1f626d8d8b85.jpg, https://administracionminini.com/wp-content/uploads/2021/09/200.jpg, https://administracionminini.com/wp-content/uploads/2021/09/200-1.jpg",,,,,,,,,0,,"Cantidad de ambientes",2,1,1,Dormitorios,1,1,1,Localidades,"San Bernardo",1,1,Operación,Venta,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2788,simple,,,"Local Comercial| Libertador San Martin N° 27 | Mar de Ajó",1,0,hidden,,"Excelente Local Comercial de 21 mts², ubicado en pleno centro de Mar de Ajó, a 50 mts del Mar. Ideal para varios rubros, posee baño y vidriera al frente sobre Av. Libertador.
\nCONSULTANOS SI TE INTERESA.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2021/12/1.jpg, https://administracionminini.com/wp-content/uploads/2021/12/2.jpg, https://administracionminini.com/wp-content/uploads/2021/12/3.jpg, https://administracionminini.com/wp-content/uploads/2021/12/4.jpg, https://administracionminini.com/wp-content/uploads/2021/12/5.jpg, https://administracionminini.com/wp-content/uploads/2021/12/6.jpg, https://administracionminini.com/wp-content/uploads/2021/12/8.jpg, https://administracionminini.com/wp-content/uploads/2021/12/11.jpg",,,,,,,,,0,,Propiedad,Local,1,1,Localidades,"Mar de Ajó",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2819,simple,,,"Local Comercial| Chiozza N° 1853 | San Bernardo",1,0,hidden,,"Excelente Local Comercial, ubicado en pleno centro de San Bernardo sobre una de las calles mas transitadas e importantes de la ciudad. Posee baño, cocina y amplia vidriera al frente, pisos de porcelanato y detalles de 1° Categoría.
\nCONSULTANOS SI TE INTERESA!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-09-19-at-4.29.53-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-09-19-at-4.29.54-PM.jpeg, https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-09-19-at-4.29.54-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-09-19-at-4.29.52-PM-2.jpeg, https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-09-19-at-4.29.55-PM.jpeg",,,,,,,,,0,,Propiedad,Local,1,1,Baños,1,1,1,"Estado de Propiedad","A estrenar",1,1,"Venta en Dolares","300.000 - 400.000",1,1,Localidades,"San Bernardo",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2994,simple,,,"Departamento| Chiozza N° 2658 | San Bernardo",1,0,visible,,"Increíble Oportunidad!!!.
\nSe vende Departamento 3 ambientes con cochera descubierta + Unidad Complementaria es decir departamento monoambiente sobre calle Chiozza a 1 cuadra del mar, en pleno centro de San Bernardo con vista al mar. El departamento 3 ambientes cuenta con amplia cocina-comedor, 2 dormitorios de los cuales uno es en suite, baño, amplios placares, muy buen estado.
\nEl edificio posee calefacción mediante caldera central, además cuenta con amplio hall de entrada.
\nSE VENDEN TOTALMENTE AMOBLADOS.
\nEXCELENTE UBICACIÓN.
\n
\nEl Propietario acepta permuta por departamento o terreno en la Localidad de La Plata.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.15.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.13-3.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.13-5.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-20-at-12.58.37-PM-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2022-07-20-at-12.58.37-PM.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.14-1-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/25-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.12.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.12-1-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.13-3.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.13-5.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.13-6.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.14-3.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/831ff65f-8ba3-4e85-8a38-dbe226e8a4b6.jpg, https://administracionminini.com/wp-content/uploads/2022/07/102.jpg, https://administracionminini.com/wp-content/uploads/2022/07/15-2.jpg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.13-2.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/104.jpg, https://administracionminini.com/wp-content/uploads/2022/07/6-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/28.jpg, https://administracionminini.com/wp-content/uploads/2022/07/31.jpg, https://administracionminini.com/wp-content/uploads/2022/07/7-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/29.jpg, https://administracionminini.com/wp-content/uploads/2022/07/8-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/7.jpg, https://administracionminini.com/wp-content/uploads/2022/07/5-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.18-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/10-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.20-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.14-2.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/8.jpg, https://administracionminini.com/wp-content/uploads/2022/07/101.jpg, https://administracionminini.com/wp-content/uploads/2022/07/3-1.jpg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-13-at-16.27.19.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.12-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/07/WhatsApp-Image-2023-09-18-at-12.59.13-4.jpeg",,,,,,,,,0,,"Estado de Propiedad","Muy bueno",1,1,Ambientes,"Baño, Baulera, Cocina-comedor, Dormitorio, Garage",1,1,Dormitorios,2,1,1,Operación,Venta,1,1,Localidades,"San Bernardo",1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,simple,,,"PH | Rivadavia N° 243 | Costa Azul",1,0,visible,,"Excelente PH ubicado a 2 cuadras y media del mar y a pocos metros de calle Mendoza (Av. mas importante de Costa Azul). La propiedad cuenta con pequeño jardín al frente, cocina, comedor, 2 dormitorios, baño completo, parrilla y espacio guarda-coche.
\nSe vende como se observa en las fotos totalmente amoblado.
\nEscuchamos ofertas, posibilidad de financiación o entrega de vehículo en parte de pago.
\n
\nCONSULTANOS SI TE INTERESA ESTA PROPIEDAD!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,,,,,,,,,,0,,Ambientes,"Baño, Cocina-comedor, Dormitorio, Garage, Jardin Frente",1,1,Operación,Venta,1,1,Servicios,"Agua corriente, Electricidad, Internet, Vídeo cable",1,1,Propiedad,PH,1,1,Localidades,"Costa Azul",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,simple,,,"Lote | Calle 7 bis y Tucumán | Lucila del Mar",1,0,visible,,"Gran lote en el Pinar de la Lucila del mar, ubicado sobre calle 7 Bis y Tucumán, alejado del ruido de la cuidad , zona residencial, de viviendas permanentes con excelente arboleda, ideal para descansar y conectarse con la naturaleza. Sus dimensiones son de 30mts de frente por 38mts de fondo, conformando un total de 1140 m². Escuchamos ofertas, posibilidad de financiación o entrega de vehículo en parte de pago.
\nCONSULTANOS!",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2022/08/1-2.jpg, https://administracionminini.com/wp-content/uploads/2022/08/29c8469f-57af-427d-bfb0-f0c723308594.jpg, https://administracionminini.com/wp-content/uploads/2022/08/13-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/2-2.jpg, https://administracionminini.com/wp-content/uploads/2022/08/10-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/8-1.png, https://administracionminini.com/wp-content/uploads/2022/08/3.jpg",,,,,,,,,0,,"Estado de Propiedad",Excelente,1,1,Operación,Venta,1,1,Servicios,"Electricidad, Internet, Vídeo cable",1,1,Propiedad,Lote,1,1,Localidades,"La Lucila",1,1,Moneda,USD,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,simple,,,"Departamento | Chiozza N° 1857 | San Bernardo",1,0,visible,,"COPACABANA II
\n
\nULTIMA UNIDAD DISPONIBLE!
\n
\nA la Venta Departamentos de 2 ambientes a estrenar, con balcón al frente sobre calle Chiozza y a 1 cuadra del mar, los mismos cuenta con amplia cocina-comedor, dormitorio  y baño completo.
\nLAS UNIDADES SE ENTREGAN CON BAJO-MESADA, COCINA Y TERMOTANQUE ELECTRICOS!!!
\n
\nEmprendimiento en construcción ubicado sobre la calle Chiozza 1853, San Bernardo del Tuyu.
\nEdificio compuesto por 5 niveles, contará con 16 unidades las cuales se dividen en 3 departamentos por piso y 1 local en la planta baja. El edificio se compone de monoambientes y 2 ambientes lo que le da una característica única a los mismos.
\nExcelente ubicación, cercano al centro comercial y a las distintas playas de la zona.
\nUNIDADES DISPONIBLES DOS AMBIENTES:
\n
\n1° PISO
\nDPTO 1 45 MTS².......u$s 49.000
\n
\nMEMORIA DESCRIPTIVA:
\n* Puertas placas intermedias.
\n* Carpintería aluminio ventana DVH.
\n* Circuito de electricidad trifásica en el local.
\n* Revestimiento porcelanato en los pisos, y revestimiento cerámico en área baños.
\n* Mueble bajo mesada en: mdf/melanina.
\n* Grifería mono-comando FV.
\n* Mesada área baño, en losa con porcelanato líquido con plato.
\n* Sanitarios en losa (capea/ferrum). Inodoro con tapa de madera.
\n* Luces (iluminación) todas en el área balcón para la no afectar la fachada del edificio.",,,taxable,,1,,,0,0,,,,,0,,,,Venta,,,"https://administracionminini.com/wp-content/uploads/2022/08/WhatsApp-Image-2024-09-03-at-14.32.28-1-1.jpeg, https://administracionminini.com/wp-content/uploads/2022/08/WhatsApp-Image-2024-09-03-at-14.32.30.jpeg, https://administracionminini.com/wp-content/uploads/2022/08/WhatsApp-Image-2024-09-03-at-14.32.39.jpeg, https://administracionminini.com/wp-content/uploads/2022/08/WhatsApp-Image-2024-09-03-at-14.32.34.jpeg, https://administracionminini.com/wp-content/uploads/2022/08/WhatsApp-Image-2024-09-03-at-14.32.22.jpeg, https://administracionminini.com/wp-content/uploads/2022/02/WhatsApp-Image-2022-08-19-at-11.16.17-AM.jpeg",,,,,,,,,0,,Dormitorios,1,1,1,"Estado de Propiedad","A estrenar",1,1,"Cantidad de ambientes",1,1,1,Operación,Venta,1,1,Propiedad,Departamento,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3219,simple,,,"Local Comercial| Francisco de las Carreras 100 Local 8| Mar de Ajó",1,0,visible,,"<strong>Locales comerciales en el Shopping Ancla, pleno centro.</strong>
\n<div id=""text-responsive-ficha"" class=""hideContent"">
\n
\nLocal Comercial, ubicado en Pleno Centro de Mar de Ajó... ideal para oficina, venta de indumentaria, polirrubro, marroquinería... Puede habilitarse para varios rubros.
\n
\nTambién se pueden alquilar ambos locales con una ampliación para un solo rubro, en ese caso se hace un ajuste en el valor del mismo.
\nPosee rejas al frente y entrepiso para ser utilizado como deposito, la galería posee baños de uso común.
\nConsultános!!!
\n
\nPagos e impuestos:
\n- Meses de depósito:1
\n- Impuestos a cargo de: inquilino
\n- Agua a cargo de: inquilino
\n
\nSuperficie:
\n- Altura de interior: 3 Mts.
\n
\nPropiedad:
\n- Antigüedad: 20 años
\n
\nUbicación:
\n- Cerca de: Supermercado Coto y parada de Colectivos Locales.
\n- Entre calles: Avenida Libertador Y Dr. Marano
\n
\nAVISO LEGAL: Se hace saber que las características descriptas del inmueble publicado, calidades y cualidades constructivas y funcionales, valores de expensas, impuestos y servicios, medidas y superficies, son aproximados y consignadas en base a datos que fueron proporcionados por el propietario y que pueden no ser exactos y/o no estar actualizados a la hora de la visualización de este aviso, pudiendo surgir discordancias con los datos que surgen de la documentación respectiva. Las medidas y superficies exactas son las que surgen de los títulos y planos legales del inmueble. Las imágenes publicadas lo son al mero efecto orientativo de las características generales y circunstancias del inmueble en el momento en que han sido tomadas, pudiendo las mismas diferir del estado y circunstancias actuales del mismo. Asimismo, los mobiliarios, accesorios, elementos, etc., que se visualicen en las imagines publicadas, no integran la oferta de venta. En todos los casos el interesado deberá realizar una visita al inmueble y efectuar las verificaciones respectivas previamente a la realización de cualquier operación, requiriendo la documentación que corresponda. (Venta supeditada al cumplimiento por parte del propietario de los requisitos de la resolución general Nº 2371 de la AFIP (pedido de COTI)).
\nROMAN MININI Tomo III F° 359 Matricula 1057 C.M.D
\n
\n</div>",,,taxable,,1,,,0,0,,,,,0,,,,Alquiler,,,"https://administracionminini.com/wp-content/uploads/2022/08/9-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/10-2.jpg, https://administracionminini.com/wp-content/uploads/2022/08/35.jpg, https://administracionminini.com/wp-content/uploads/2022/08/11-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/5-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/14-1.jpg, https://administracionminini.com/wp-content/uploads/2022/08/1-3.jpg, https://administracionminini.com/wp-content/uploads/2022/08/2-3.jpg, https://administracionminini.com/wp-content/uploads/2022/08/3-3.jpg",,,,,,,,,0,,"Estado de Propiedad",Bueno,1,1,Propiedad,Local,1,1,Operación,Alquiler,1,1,"Alquiler en Pesos","Hasta 50.000",1,1,Localidades,"Mar de Ajó",1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3282,simple,,,"Lote | Av. Chascomús N° 1500 | Nueva Atlantis",1,0,hidden,,"Excelente lote en Av. principal, entre calle Gaito y Yunque que conecta Nueva Atlantis con Mar de ajo. Zona en auge de construcción con todos los servicios.
